,,,460-SUMULONG SAN ISIDRO 2021-03-01_2021-03-31 Calls Plot 
City,Barangay,Street,Landmark,Total Orders,Total Gross,Promised Time,
MARIKINA CITY,BARANGAY 166,VISTA VERDE AVE,VISTA VALLEY EXECUTIVE VILLAGE,1,848.00,30,
MARIKINA CITY,BARANGAY 173,CAMARIN BRGY. ELEM./HIGH SCHOOL,,1,166.86,30,
MARIKINA CITY,BARANGAY 185,BRGY 186,,1,444.57,30,
MARIKINA CITY,BARANGAY 31,BLOCK 24 25,HACIENDA HEIGHTS,1,601.14,30,
MARIKINA CITY,BARANGAY 4,BRGY. BISIG NG NAYON BARANGAY HALL,,1,557.86,30,
MARIKINA CITY,BARANGAY 4,BRGY. BISIG NG NAYON BARANGAY HALL,SSS VILLAGE 3,1,176.14,30,
MARIKINA CITY,BARANGAY 82,CONCEPCION,SSS VILLAGE PHASE-1,1,680.00,30,
MARIKINA CITY,BARANGAY 99,PANGANIBAN STREET,CONCEPCION II BARANGAY HALL,1,276.14,30,
MARIKINA CITY,BARANGKA,ATENEO EMPLOYEES HOUSING PROJECT,,1,618.57,30,
MARIKINA CITY,BEL-AIR,SSS,SSS VILLAGE 3,1,171.86,30,
MARIKINA CITY,BULI,CONCEPCION INDUSTRIES INCORPORATION,,1,214.71,30,
MARIKINA CITY,BULI,CONCEPCION INDUSTRIES INCORPORATION,,1,164.71,30,
MARIKINA CITY,CONCEPCION 1,CONCEPCION ELEMENTARY SCHOOL,SSS VILLAGE-II,1,377.57,30,
MARIKINA CITY,CONCEPCION 1,CONCEPCION PUBLIC MARKET,,1,412.00,30,
MARIKINA CITY,CONCEPCION 1,J. MOLINA,,1,450.00,30,
MARIKINA CITY,CONCEPCION 1,J. MOLINA,,1,446.00,30,
MARIKINA CITY,CONCEPCION 1,KATIPUNAN,,1,550.00,30,
MARIKINA CITY,CONCEPCION 1,KATIPUNAN,CONCEPCION 2 BARANGAY HALL,1,202.00,30,
MARIKINA CITY,CONCEPCION 1,KATIPUNAN EXTENSION,,1,565.00,30,
MARIKINA CITY,CONCEPCION 1,PURPLE,,1,125.43,30,
MARIKINA CITY,CONCEPCION 1,PURPLE,,1,278.43,30,
MARIKINA CITY,CONCEPCION 1,PURPLE,,1,353.00,30,
MARIKINA CITY,CONCEPCION 2,ALPHA,,1,253.00,30,
MARIKINA CITY,CONCEPCION 2,APPALOOSA,,1,510.00,30,
MARIKINA CITY,CONCEPCION 2,APPALOOSA,,1,994.00,30,
MARIKINA CITY,CONCEPCION 2,APPALOOSA,,1,986.00,30,
MARIKINA CITY,CONCEPCION 2,ARAYAT,,1,432.00,30,
MARIKINA CITY,CONCEPCION 2,BANAHAW,,1,907.00,30,
MARIKINA CITY,CONCEPCION 2,BRONZE,SSS VILLAGE PHASE-1,1,159.71,30,
CAINTA,CONCEPCION 2,CARMEL,,1,464.29,30,
CAINTA,CONCEPCION 2,CARMEL,,1,409.29,30,
MARIKINA CITY,CONCEPCION 2,CARMINE,,1,209.00,30,
MARIKINA CITY,CONCEPCION 2,CARMINE,,1,514.00,30,
MARIKINA CITY,CONCEPCION 2,CARMINE,,1,207.00,30,
MARIKINA CITY,CONCEPCION 2,CARMINE,SSS VILLAGE PHASE-1,1,496.14,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,306.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,332.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,447.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,604.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,303.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,255.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,,1,274.00,30,
MARIKINA CITY,CONCEPCION 2,CHAMPAGNE,SSS VILLAGE-II,1,432.86,30,
MARIKINA CITY,CONCEPCION 2,CHARIS SCHOOL,,1,207.00,30,
MARIKINA CITY,CONCEPCION 2,CHAWARMA BAABIQUE,,1,285.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,978.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,1227.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,599.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,223.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,300.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,292.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,881.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,705.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,300.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,300.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,379.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,388.00,30,
MARIKINA CITY,CONCEPCION 2,CONCEPCION DOS BARANGAY HALL,,1,300.00,30,
MARIKINA CITY,CONCEPCION 2,CRIMSON,,1,487.00,30,
MARIKINA CITY,CONCEPCION 2,CRIMSON,,1,512.00,30,
MARIKINA CITY,CONCEPCION 2,CRIMSON,,1,403.00,30,
MARIKINA CITY,CONCEPCION 2,CRIMSON,,1,351.00,30,
MARIKINA CITY,CONCEPCION 2,CRIMSON,,1,249.00,30,
MARIKINA CITY,CONCEPCION 2,CRIMSON,,1,446.00,30,
MARIKINA CITY,CONCEPCION 2,EVEREST,,1,431.00,30,
MARIKINA CITY,CONCEPCION 2,EVEREST,,1,261.86,30,
MARIKINA CITY,CONCEPCION 2,GOLD,,1,702.14,30,
MARIKINA CITY,CONCEPCION 2,GOLD,,1,403.94,30,
MARIKINA CITY,CONCEPCION 2,GOLD,,1,451.47,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA AVENUE,,1,177.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,336.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,351.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,410.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,438.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,361.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,440.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,329.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,499.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,448.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,259.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,440.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,349.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,499.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,306.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,359.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,393.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,346.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,398.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,234.43,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,195.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,948.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,,1,428.14,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,CONCEPCION II BARANGAY HALL,1,347.57,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,401.29,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,178.29,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,660.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,557.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,136.86,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,634.71,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,382.00,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,405.57,30,
MARIKINA CITY,CONCEPCION 2,HACIENDA HEIGHTS,HACIENDA HEIGHTS,1,175.43,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,292.00,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,376.00,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,282.00,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,416.00,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,407.57,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,229.00,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,490.86,30,
MARIKINA CITY,CONCEPCION 2,IVORY,,1,184.00,30,
