,,,290-JACKMAN MONUMENTO 2021-03-01_2021-03-31 Calls Plot 
City,Barangay,Street,Landmark,Total Orders,Total Gross,Promised Time,
CALOOCAN CITY,BALINGASA,10TH AVE,,1,376.57,30,
CALOOCAN CITY,BALINGASA,9TH AVE,,1,735.00,30,
CALOOCAN CITY,BALINGASA,BENG HUI APARTMENT FOR RENT,,1,1616.36,30,
QUEZON CITY,BALINGASA,BONIFACIO MONUMENT BALINTAWAK,,1,282.00,30,
CALOOCAN CITY,BALINGASA,MICEL CORPORATION,,1,363.00,30,
CALOOCAN CITY,BALINGASA,MICEL CORPORATION,,1,440.00,30,
CALOOCAN CITY,BALINGASA,PACITA STREET,HONDA CARS CALOOCAN,1,231.86,30,
CALOOCAN CITY,BALINGASA,PACITA STREET,HONDA CARS CALOOCAN,1,178.00,30,
CALOOCAN CITY,BALINGASA,PACITA STREET,HONDA CARS CALOOCAN,1,194.71,30,
CALOOCAN CITY,BARANGAY 10,GEN LUNA,,1,416.00,30,
CALOOCAN CITY,BARANGAY 10,GEN LUNA,,1,379.00,30,
CALOOCAN CITY,BARANGAY 100,GRACE PARK CHAPEL BIGLANG AWA,,1,241.00,30,
CALOOCAN CITY,BARANGAY 100,GRACE PARK CHAPEL BIGLANG AWA,,1,226.86,30,
CALOOCAN CITY,BARANGAY 100,MOTHER IGNACIA PARK,SIERRA MADRE TRANSPORTATION,1,229.00,30,
CALOOCAN CITY,BARANGAY 101,9TH AVENUE,,1,336.00,30,
CALOOCAN CITY,BARANGAY 101,AZUCENA,,1,198.00,30,
CALOOCAN CITY,BARANGAY 101,AZUCENA,,1,500.57,30,
CALOOCAN CITY,BARANGAY 101,AZUCENA,,1,301.00,30,
CALOOCAN CITY,BARANGAY 101,MAJESTIC PRESS INC,4TH AVE. FIRE SUB-STATION,1,451.00,30,
CALOOCAN CITY,BARANGAY 102,8TH AVENUE,,1,289.00,30,
CALOOCAN CITY,BARANGAY 102,8TH AVENUE,,1,747.00,30,
CALOOCAN CITY,BARANGAY 102,8TH AVENUE,,1,195.00,30,
CALOOCAN CITY,BARANGAY 102,8TH AVENUE,,1,505.04,30,
CALOOCAN CITY,BARANGAY 103,7TH STREET,,1,520.00,30,
CALOOCAN CITY,BARANGAY 103,GRACE PARK BAPTIST CHURCH,,1,485.43,30,
CALOOCAN CITY,BARANGAY 103,GRACE PARK BAPTIST CHURCH,,1,298.29,30,
CALOOCAN CITY,BARANGAY 104,6TH STREET,,1,274.71,30,
CALOOCAN CITY,BARANGAY 104,6TH STREET,,1,256.00,30,
CALOOCAN CITY,BARANGAY 104,GRACE APOSTOL ELEMENTARY SCHOOL,,1,1346.43,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,763.57,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,568.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,441.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,422.29,30,
CALOOCAN CITY,BARANGAY 104,SOY MEI ADVANTAGE MULTI SALES, INC,,1,425.00,30,
CALOOCAN CITY,BARANGAY 104,SOY MEI ADVANTAGE MULTI SALES, INC,,1,485.00,30,
CALOOCAN CITY,BARANGAY 104,SOY MEI ADVANTAGE MULTI SALES, INC,GRACE PARK,1,710.00,30,
CALOOCAN CITY,BARANGAY 105,8TH AVE,,1,409.00,30,
CALOOCAN CITY,BARANGAY 105,8TH AVE,,1,199.00,30,
CALOOCAN CITY,BARANGAY 105,CALOOCAN CITY PEOPLES PARK,,1,218.00,30,
CALOOCAN CITY,BARANGAY 105,CALOOCAN CITY PEOPLES PARK,,1,427.00,30,
CALOOCAN CITY,BARANGAY 105,CALOOCAN CITY PEOPLES PARK,,1,514.00,30,
