,,,013-AURORA BLVD. 2021-03-01_2021-03-31 Calls Plot 
City,Barangay,Street,Landmark,Total Orders,Total Gross,Promised Time,
QUEZON CITY,APOLONIO SAMSON,FLOOR CENTER HARDWARE,,1,326.00,30,
QUEZON CITY,APOLONIO SAMSON,FLOOR CENTER HARDWARE,,1,404.00,30,
QUEZON CITY,APOLONIO SAMSON,FLOOR CENTER HARDWARE,,1,265.00,30,
QUEZON CITY,APOLONIO SAMSON,FLOOR CENTER HARDWARE,,1,271.00,30,
QUEZON CITY,APOLONIO SAMSON,FLOOR CENTER HARDWARE,,1,287.00,30,
QUEZON CITY,APOLONIO SAMSON,FLOOR CENTER HARDWARE,,1,206.00,30,
QUEZON CITY,BAGONG LIPUNAN NG CRAME,CAMP PANOPIO,,1,247.00,30,
QUEZON CITY,BAGONG LIPUNAN NG CRAME,MARIPOSA,,1,370.00,30,
QUEZON CITY,BAGONG LIPUNAN NG CRAME,PEDRO TUAZON,,1,675.57,30,
QUEZON CITY,BAGONG LIPUNAN NG CRAME,PLANAS SITE I,,1,399.00,30,
QUEZON CITY,BAGONG LIPUNAN NG CRAME,PLANAS SITE I,,1,254.00,30,
QUEZON CITY,BAGUMBAYAN,MDC 100,,1,429.14,30,
QUEZON CITY,BAGUMBAYAN,PIZZA HUT,,1,336.00,30,
QUEZON CITY,BAGUMBUHAY (PROJECT 4),MIGUEL MALVAR,,1,530.00,30,
QUEZON CITY,BAHAY TORO,BATIS,,1,234.00,30,
QUEZON CITY,BAHAY TORO,BATIS,,1,558.00,30,
QUEZON CITY,BAHAY TORO,EARLY ACHIEVERS LEARNING CENTER,,1,154.00,30,
QUEZON CITY,BAHAY TORO,ROAD 20,,1,404.00,30,
QUEZON CITY,BAHAY TORO,ROAD 20,,1,623.00,30,
QUEZON CITY,BAHAY TORO,ROAD 20,,1,404.00,30,
QUEZON CITY,BAHAY TORO,VILLA SOCCORO,,1,198.00,30,
QUEZON CITY,BAHAY TORO,VILLA SOCCORO,,1,136.00,30,
QUEZON CITY,BAHAY TORO,VILLA SOCCORO,,1,159.71,30,
QUEZON CITY,BAHAY TORO,VILLA SOCCORO,,1,245.00,30,
QUEZON CITY,BAHAY TORO,WINTER,,1,416.00,30,
QUEZON CITY,BAHAY TORO,WINTER,,1,248.00,30,
QUEZON CITY,BALINTAWAK,GERALDINE STREET,,1,716.00,30,
MANILA CITY,BARANGAY 207,ANTIPOLO CHAPEL,,1,220.00,30,
MANILA CITY,BARANGAY 726,ST. MARTIN DE PORRES CHAPEL,,1,304.00,30,
MANILA CITY,BINONDO BARANGAY 287,RED PLANET MANILA,,1,187.00,30,
MANILA CITY,BINONDO BARANGAY 287,RED PLANET MANILA,,1,203.00,30,
