,,,290-JACKMAN MONUMENTO 2021-02-01_2021-02-28 Calls Plot 
City,Barangay,Street,Landmark,Total Orders,Total Gross,Promised Time,
CALOOCAN CITY,BALINGASA,10TH AVE,,1,409.43,30,
CALOOCAN CITY,BALINGASA,10TH AVE,,1,275.14,30,
CALOOCAN CITY,BALINGASA,10TH AVE,,1,315.57,30,
CALOOCAN CITY,BALINGASA,12TH AVE,,1,428.00,30,
CALOOCAN CITY,BALINGASA,12TH AVE,,1,308.00,30,
CALOOCAN CITY,BALINGASA,12TH AVE,FOURTH AVE,1,410.00,30,
CALOOCAN CITY,BALINGASA,9TH AVE,,1,463.00,30,
CALOOCAN CITY,BALINGASA,HERACLEO APARTMENT FOR RENT,,1,1029.71,30,
CALOOCAN CITY,BARANGAY 100,12TH AVENUE,,1,247.00,30,
CALOOCAN CITY,BARANGAY 100,MOTHER IGNACIA PARK,SIERRA MADRE TRANSPORTATION,1,817.71,30,
CALOOCAN CITY,BARANGAY 100,STA. MONICA ENGINEERING AND MACHINE WORKS,,1,407.00,30,
CALOOCAN CITY,BARANGAY 100,STA. MONICA ENGINEERING AND MACHINE WORKS,,1,525.00,30,
CALOOCAN CITY,BARANGAY 101,9TH STREET,E. RODRIGUEZ ELEMENTARY SCHOOL,1,550.43,30,
CALOOCAN CITY,BARANGAY 102,ANYTIME FITNESS CALOOCAN,,1,345.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,831.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,982.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,904.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,1630.00,60,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,,1,568.00,30,
CALOOCAN CITY,BARANGAY 104,J&T EXPRESS EAST GRACE PARK,SYSTEM PLUS COMPUTER COLLEGE,1,349.71,30,
CALOOCAN CITY,BARANGAY 105,CALOOCAN CITY PEOPLES PARK,,1,473.00,30,
CALOOCAN CITY,BARANGAY 105,PHILIPPINE CULTURAL HIGH SCHOOL - ANNEX,,1,632.00,30,
CALOOCAN CITY,BARANGAY 105,PHILIPPINE RED CROSS,,1,327.00,30,
