,,,131-C & B MARIKINA 2021-04-01_2021-04-30 Calls Plot 
City,Barangay,Street,Landmark,Total Orders,Total Gross,Promised Time,
MARIKINA CITY,ADDITION HILLS,FORTUNE HILL BY FILINVEST,LA COLINA SUBDIVISION,1,484.43,30,
ANTIPOLO CITY,BAGONG NAYON,LOT 102, CLUSTER I,,1,419.00,30,
MARIKINA CITY,BARANGAY 13,LA CONSOLACION SCHOOL,,1,534.43,30,
MARIKINA CITY,BARANGAY 136,BALINTAWAK ESTATE SUBDIVISION,RANCHO ESTATE,1,252.00,30,
MARIKINA CITY,BARANGAY 152,MILAGROSA,LA MILAGROSA VILLAGE,1,606.57,30,
MARIKINA CITY,BARANGAY 168,IVORY,,1,588.00,30,
MARIKINA CITY,BARANGAY 168,IVORY,,1,552.00,30,
MARIKINA CITY,BARANGAY 169,GALAXY,RANCHO ESTATE,1,347.57,30,
PASAY CITY,BARANGAY 201,C5 - NEW MERVILLE ACCESS ROAD,,1,922.00,30,
MARIKINA CITY,BARANGAY 4,BRGY. BISIG NG NAYON BARANGAY HALL,,1,221.00,30,
MARIKINA CITY,BARANGAY 4,BRGY. BISIG NG NAYON BARANGAY HALL,,1,252.00,30,
MARIKINA CITY,BARANGAY 80,CONCEPCION,,1,360.14,30,
MARIKINA CITY,BARANGKA,PARKING LOT,,1,598.00,30,
MARIKINA CITY,BARANGKA,ST. DOMINIC,,1,548.00,30,
MARIKINA CITY,BEL-AIR,MAKATI SPORTS CLUB,,1,476.29,30,
MARIKINA CITY,BEL-AIR,MAKATI SPORTS CLUB,,1,640.07,30,
MARIKINA CITY,CONCEPCION 1,ARIANE ROAD,,1,155.43,30,
MARIKINA CITY,CONCEPCION 1,BAYAN-BAYANAN,,1,398.00,30,
MARIKINA CITY,CONCEPCION 1,BAYAN-BAYANAN,,1,563.00,30,
MARIKINA CITY,CONCEPCION 1,BAYAN-BAYANAN,,1,261.00,30,
